vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,hour,day,month,weekday,is_weekend,distance_km,trip_duration
2,4,-73.85284070150799,40.73037280969174,-73.86097184516338,40.808506616715775,4,6,11,6,0,19.39,3491
1,1,-73.91829122680586,40.74685181916423,-73.75532217763879,40.81296376727425,8,2,12,0,1,8.07,1982
1,5,-74.03653569505818,40.662202706506996,-73.84429700909989,40.70253894094209,10,20,10,2,1,28.95,5577
2,1,-73.77396585600322,40.66074976544057,-73.75735540226567,40.760369876437785,6,13,8,5,1,24.82,4585
1,4,-73.90891113319253,40.75835139575723,-74.03278345761787,40.660565310476905,1,15,2,3,1,3.73,620
2,6,-74.04130097669922,40.84670214452248,-74.00831188877733,40.733131322421826,23,5,7,6,0,22.58,3963
1,3,-73.84305367860136,40.6511751283123,-73.91456234619986,40.84973442718822,11,28,11,6,0,10.92,1985
2,2,-73.90544882392712,40.69286091428447,-73.9345361617347,40.664944612495376,4,24,5,6,1,22.63,3914
2,1,-74.01269640476727,40.82128100563834,-73.81517954759289,40.838463780791216,23,19,9,2,0,24.12,4267
1,2,-73.98571845720691,40.64589984269615,-74.00181579205923,40.8113360388323,1,6,7,5,1,4.97,943
1,5,-74.03065279586325,40.82269485870073,-73.75717144626655,40.84388722320818,13,17,1,6,1,20.02,3640
2,3,-73.87771193808743,40.745342916342445,-73.95548023742172,40.66950732733432,6,25,1,4,0,25.95,4741
2,3,-73.8633911562244,40.719818690263814,-73.92132288767795,40.67697406789754,4,28,6,3,1,10.04,1909
1,1,-73.89827731049337,40.698129724157326,-73.96757649026799,40.63371077998167,3,1,9,3,1,2.87,383
1,6,-73.80486936009922,40.69536577478813,-73.87619091480204,40.789434398841436,9,2,1,3,0,1.3,480
2,3,-73.79169735360759,40.69727656813889,-74.03241138987322,40.771700832555965,15,1,3,2,1,3.75,443
1,1,-73.86531268099506,40.82465667781125,-74.00509674832887,40.669174396431444,5,8,5,3,1,0.62,120
2,1,-74.04617305608777,40.78923495063845,-73.82626068897439,40.80405189241926,20,4,4,4,0,10.14,1923
2,2,-73.84143110327568,40.777339061722856,-73.99404982497856,40.695823011348985,5,18,1,0,0,9.33,1878
2,3,-73.92460023492389,40.80572481276944,-73.979345664533,40.65969902525274,8,23,10,0,0,3.76,1029
2,1,-73.88033275503209,40.68656522586092,-73.81210532928255,40.722963786304256,0,24,4,1,0,19.71,3722
1,2,-73.85527581939434,40.76596941865799,-74.02200964649282,40.65001336665391,15,9,4,4,0,29.76,5422
1,4,-73.94492901570187,40.73121457257075,-73.91875785316874,40.687913604380114,16,15,11,4,1,27.08,5227
1,2,-73.77487044844847,40.80213715974404,-74.04308098390084,40.71169333885402,12,16,12,3,1,7.96,1379
1,2,-74.00980753997506,40.69803634430413,-73.94595778020462,40.81741011839311,5,21,10,6,0,23.21,3911
1,1,-73.84854645781569,40.77149929571138,-73.84030557921677,40.80436072308451,1,3,4,1,0,28.14,5221
1,5,-74.04869212601302,40.82408673059981,-74.02296901608483,40.72740594286514,7,1,3,5,0,27.24,5246
1,5,-73.77260466837845,40.718473104762886,-73.78349961196638,40.789406512705526,22,24,7,5,0,26.59,5002
2,6,-74.01624876002857,40.644656859220845,-73.77715028711779,40.755102919959384,21,13,1,4,0,23.7,4212
1,5,-74.02153473095572,40.7435311809152,-74.01850288746246,40.70498520811718,3,14,2,4,1,9.14,1986
1,2,-73.95009771008432,40.70611394731755,-73.75278026908727,40.78969235556897,8,6,1,4,0,2.97,824
2,6,-73.93793011418828,40.77788958372038,-73.96074113398136,40.7803698139826,22,5,4,2,0,14.89,2657
1,1,-73.98570997830313,40.8392272434447,-74.02476949866052,40.76620077728259,6,23,5,4,1,2.12,365
1,3,-73.87446350172186,40.73683382995931,-74.04847986565082,40.76595021462952,20,5,11,5,0,29.95,5441
2,2,-73.9171257705874,40.73256185063422,-73.92744313127083,40.78025603831194,0,27,10,2,1,11.07,2004
1,2,-74.03974732328767,40.77400865604212,-73.86105700428817,40.71460001278136,13,4,5,6,0,28.77,5136
1,6,-73.9541043813234,40.652769450790586,-73.95034622502901,40.821196679314895,1,21,2,5,1,23.31,4039
1,1,-73.80687012592804,40.6857713615635,-73.79898479035761,40.665707726009224,7,12,11,4,0,12.63,2486
2,4,-73.84308953954144,40.83217545161009,-73.83501811733048,40.824454801912616,10,14,3,6,0,3.99,1187
1,2,-73.83253874392604,40.777387374940034,-73.94495154040959,40.70530200546704,4,27,4,5,1,7.5,1264
1,4,-73.84056492277494,40.63295768967635,-73.82970710001742,40.6575069554339,17,23,10,0,1,20.35,3796
2,4,-73.95670809358509,40.675017603962985,-73.76785367890922,40.76200602858941,11,14,6,6,0,24.98,4409
1,5,-74.02010082337696,40.78022419852636,-74.0220712004371,40.71271706719549,20,11,6,2,1,29.39,5329
2,1,-73.96825984479007,40.79816782456377,-73.95816881195272,40.80940993996278,23,22,12,6,0,4.4,710
2,4,-73.80046440994445,40.81476910598829,-73.911002218265,40.724772803076334,19,10,2,2,1,5.1,1224
1,1,-73.75585876066508,40.69427889674405,-73.90060296167357,40.777083755623664,18,10,2,6,1,1.75,529
2,5,-73.90184589557754,40.834826291181066,-73.88734130653418,40.697816757691065,4,28,9,3,0,8.18,1643
2,1,-74.04708989352308,40.751648316587136,-73.9598119280384,40.676079522505574,6,27,12,4,0,24.72,4518
1,2,-74.00798655635973,40.783238584925336,-73.8498221062053,40.71537078680874,1,9,2,1,1,6.35,1429
2,4,-73.95337582740513,40.76128254981158,-73.85647464894105,40.76349772361254,16,26,2,6,0,16.66,3292
2,1,-73.87642439542212,40.657002812028416,-73.87665354811851,40.7745282826265,12,2,3,1,1,13.67,2436
1,3,-74.0274719062584,40.84188522506467,-74.01587148348673,40.75720546636557,10,14,9,1,0,10.11,2291
1,1,-73.76699281038704,40.65703262757672,-73.90690963267122,40.84737225809731,4,7,6,1,0,18.74,3430
1,4,-73.94047489801468,40.68607403041046,-73.94313193375318,40.78203984102894,12,17,11,0,1,15.32,2684
2,5,-73.77622473462256,40.808998133649055,-73.90268845904856,40.834934318071326,22,24,12,1,0,10.38,1985
1,5,-73.8158434591729,40.76609133153024,-73.7734400693455,40.655945302876944,12,20,6,5,1,20.82,3845
2,4,-73.82336881824533,40.8143928163828,-73.90584059705247,40.643502044558964,7,8,12,3,1,8.76,1701
2,2,-73.86798412606532,40.74346196144229,-74.04580576244814,40.698418834442634,10,24,10,1,0,19.47,3746
2,2,-73.86196485488445,40.71293851178066,-73.91834897857476,40.660049566442815,7,20,5,3,0,28.74,5516
2,5,-73.85859902943513,40.832806009900516,-73.80380554598518,40.74569107621022,9,4,7,2,1,22.0,4483
2,5,-73.86138358389232,40.637975509853256,-73.81598172303455,40.74417587577512,10,5,11,6,1,12.84,2744
2,4,-73.8838815305805,40.818348648477674,-73.89598297794154,40.75651037661767,0,13,4,5,1,22.55,4031
2,2,-73.75407579445513,40.680779912741315,-73.97506929614221,40.793950133782836,6,7,10,4,1,24.37,4321
1,5,-73.8303128297723,40.816721992105876,-73.91047340112563,40.84369253404671,7,6,10,6,1,10.11,2265
1,2,-73.81691608348224,40.660623254951716,-73.88088933417454,40.823216912116614,5,17,3,6,0,21.3,3562
2,5,-73.7882611554749,40.75764817201192,-73.75003856851777,40.656040792706634,13,6,7,1,1,13.31,2348
2,1,-73.98530807118225,40.825383742182524,-73.85674657294919,40.704473011529544,19,19,10,3,1,24.65,4916
1,3,-74.02485875227148,40.73417872231776,-73.84172052098121,40.68628106551057,6,25,1,5,1,9.21,1723
2,6,-73.90513166902042,40.79424466823675,-73.90256375692958,40.66889981871156,2,3,6,3,1,28.16,5037
1,1,-73.89577579131422,40.807027755928225,-73.94365313476524,40.749839472864274,1,9,11,4,1,17.46,3008
1,6,-73.80124546601502,40.792028725917696,-73.80611410490583,40.751718168447205,21,21,11,2,1,10.92,2126
1,5,-73.9168649262153,40.833572542112414,-73.90152030269823,40.679993862135376,17,28,11,1,1,12.87,2675
2,3,-73.8787440923367,40.728303530714385,-73.75159296101064,40.78661739506747,21,26,2,3,1,10.76,1940
2,3,-73.89187871844597,40.66808759661634,-73.91286382771959,40.791241145817295,2,15,2,6,1,4.81,940
1,5,-74.03853916487277,40.640518434014545,-74.02959991490573,40.63461559886347,13,8,11,1,1,2.52,523
1,5,-73.86543553102092,40.68422117132025,-73.84522655887298,40.71706669481891,17,25,8,5,0,9.99,2158
1,2,-73.80158701426772,40.66150345085366,-74.03600756472225,40.82583094106436,12,25,3,0,0,14.03,2386
1,5,-74.00274983557726,40.75274872311559,-73.97484952093458,40.744470093813646,7,23,9,6,0,11.17,2237
1,4,-73.87170047982202,40.670687974186585,-73.94387852416602,40.70647811631658,3,26,4,3,1,0.91,293
2,5,-73.87191683666607,40.638565415603665,-73.8281549243136,40.68580875335093,14,15,6,2,1,17.58,3281
1,4,-74.0007445107831,40.63791776235111,-73.90172922207772,40.68353799438202,11,1,1,5,1,4.77,944
2,5,-74.01296092788078,40.81294528964027,-74.04140622060692,40.65194896744718,13,8,11,4,1,6.72,1189
1,2,-73.75598441710706,40.76011898491747,-73.86494504461722,40.809789812200485,19,23,10,3,1,4.06,1142
2,4,-73.93188424910409,40.70877876641654,-73.926569128772,40.64906462918672,6,4,10,0,0,15.85,2848
2,1,-73.98177348138294,40.82673016940286,-73.77344964700987,40.6943048484896,23,22,3,4,1,3.31,761
2,4,-73.99860263666369,40.6454432545097,-73.90013130665793,40.6400486624846,11,10,4,2,1,8.06,1401
2,2,-73.84971948592502,40.845670856000126,-73.8373074562182,40.80190504533922,8,16,5,1,1,13.83,2746
2,6,-73.86716641080181,40.765584193855986,-73.98433945230113,40.63864241008989,9,18,1,1,1,5.45,1322
2,4,-73.85693436310378,40.67036213587315,-73.8217079306405,40.69782624285101,7,4,4,3,1,13.66,2900
1,5,-74.02359819174656,40.77939520177493,-73.8337134068549,40.75612542141907,19,8,5,4,1,10.61,2255
2,5,-73.78193962495047,40.797943877152385,-73.77877548743761,40.72010349926456,1,4,4,0,0,25.89,4714
1,6,-73.93322008095728,40.72445541234157,-74.03985350748424,40.69209963479481,15,10,10,0,1,23.95,4324
2,2,-73.9559891780709,40.819559173374024,-73.91574979071477,40.690541595934064,20,20,10,2,0,29.79,5414
2,3,-73.91129156582568,40.66316112960523,-73.84625337917811,40.80551386732137,22,4,7,5,1,16.1,2919
1,5,-73.9329801802757,40.69134426838708,-74.02145082997593,40.8442751809192,17,16,8,4,1,17.47,3400
2,1,-73.79092689905825,40.65056831954848,-73.92681877985532,40.70656903549874,19,12,12,4,1,28.43,5442
1,2,-73.77122170744063,40.67639312493362,-73.76735601908014,40.63861201299399,21,10,8,1,0,12.29,2250
1,4,-73.95896403506512,40.682520338620456,-73.91921965273266,40.638044471140006,23,25,3,6,1,16.89,3362
1,4,-73.79081925776201,40.831879302002775,-73.75437856495581,40.79702695134636,9,11,5,2,0,11.68,2369
1,1,-73.81554306114008,40.64718413152526,-74.03294828167606,40.75152136075401,5,2,10,2,1,16.6,2897
2,5,-73.77075769829658,40.7240313264413,-73.83465106715774,40.80239038463181,5,16,8,5,1,2.88,601
2,2,-73.97627490634423,40.747127711189925,-73.87569512912552,40.78344934226349,21,23,7,2,1,23.62,4152
1,1,-73.8769122549637,40.82771247183648,-73.89983809686036,40.829651396838386,19,19,9,4,1,29.57,5503
2,5,-73.96763662457786,40.84949316810547,-73.7587457795545,40.82488134403026,12,12,10,6,0,2.44,316
2,2,-73.80277165285469,40.795745385282366,-74.01110487985265,40.80343202703666,18,4,7,1,1,24.13,4570
1,4,-74.04840274282867,40.843574017925185,-73.78120031449572,40.734541615209274,16,17,2,2,0,7.63,1623
2,2,-73.88055425113409,40.80316224915789,-73.84262787665902,40.69778780967285,1,12,4,1,0,6.33,1005
1,6,-73.94823897061842,40.841904581013715,-73.97230117801011,40.74154589323782,17,16,12,5,1,20.95,4100
1,3,-73.95319488787665,40.785599559707784,-73.77949925631032,40.74045575361036,6,3,12,2,0,1.8,120
2,2,-73.85652810284053,40.647547953599236,-73.92121152464169,40.76426062075566,13,2,8,4,0,14.17,2629
2,3,-73.79455466520581,40.718422441138394,-73.80573180157808,40.67094146491224,21,26,9,1,1,0.54,120
2,2,-73.867241382582,40.772251402436545,-73.93334904488577,40.774236373697896,14,7,7,3,0,16.85,3003
1,3,-73.79404810640598,40.707158072079935,-73.79472075177003,40.73045220332528,7,6,5,6,0,14.13,2943
1,6,-73.9706208664357,40.690144461985035,-73.85901126446649,40.76644506302699,8,1,1,5,1,27.51,5356
2,4,-73.8941494435705,40.75702783876928,-74.00768600992488,40.6827130610423,20,15,9,2,1,21.75,3879
2,5,-73.91483903827988,40.83537041287454,-73.85510105095914,40.72556687665302,10,27,12,4,0,4.22,1163
2,3,-74.04650653014907,40.637696012173556,-73.99259657118944,40.676244267179555,2,12,6,1,0,10.96,2188
2,6,-73.88295635705778,40.79923086477912,-73.92642321163174,40.8225671344865,19,13,2,0,0,27.98,5274
1,3,-73.85154270275615,40.78900000116982,-73.99891132472439,40.73735142990914,13,8,11,4,0,21.9,4062
2,4,-73.87242567867428,40.84206975358543,-74.04339516529986,40.679495911426244,7,9,10,4,0,18.03,3451
1,3,-73.82911603036497,40.83475646891316,-73.98643403816502,40.63906591306314,2,1,10,0,1,16.99,3229
1,6,-73.87859814146408,40.79769116364972,-73.88908839288275,40.77866250622378,17,5,2,0,0,12.24,2477
2,6,-74.02997492354477,40.74448992823017,-73.90553170966679,40.677221837077745,22,7,10,6,0,17.76,3166
2,1,-74.01506634277459,40.674938861711375,-73.89955087133917,40.847708082310135,13,18,1,3,1,23.26,4334
2,4,-73.87105762673681,40.74995185803163,-73.97569393646602,40.74741408215134,19,22,12,3,1,4.26,1193
1,1,-73.96750624240791,40.79837743866233,-73.84445163981574,40.69357493917457,7,8,4,3,0,29.11,5468
2,4,-74.02610646128957,40.82704722678034,-73.8387210139539,40.77468903543438,16,24,10,4,1,7.56,1716
2,3,-73.92111917696543,40.80373664202632,-73.9426096523321,40.69054838315638,7,26,11,6,0,13.71,2712
1,6,-73.8837032205749,40.672958725742035,-73.78564897345775,40.81046034466014,4,10,2,4,1,1.17,120
2,1,-73.95137620349512,40.76193098913018,-73.85679303500933,40.69781193120459,11,8,10,4,1,16.74,3045
1,3,-73.83386988933226,40.7030781610969,-73.83608821742241,40.847414501127105,1,12,11,3,1,11.77,2105
2,6,-73.85686881756962,40.63202524682595,-73.96679802461831,40.76313185279797,16,16,9,1,1,7.87,1663
1,4,-73.95015449167249,40.67404860587351,-74.04981650945332,40.81577045276739,12,12,2,6,1,29.57,5519
2,6,-73.82353824132743,40.65490854298536,-73.79038731636936,40.64601940330726,21,22,11,4,0,13.13,2313
2,3,-73.85539148724008,40.81539820717868,-73.80327268462605,40.70662587182496,13,22,9,4,0,12.72,2336
1,1,-73.85876638638463,40.68687137547252,-74.01304243358715,40.792247158956556,8,27,1,4,1,14.16,2988
1,1,-73.88397168976388,40.69263355315526,-73.93776845951311,40.77411298381493,8,3,7,3,1,3.93,986
2,6,-74.04658309957343,40.84118604579576,-73.85159820748342,40.67273348671543,8,18,6,2,1,12.1,2449
1,3,-73.84104784495693,40.71339907907075,-73.85436674283439,40.70836464471214,19,5,6,3,1,10.42,2241
1,2,-73.93718746266725,40.63210884083177,-73.79189489955743,40.68795754964726,5,14,2,2,0,14.22,2634
1,4,-73.7672170869524,40.69244615263615,-74.00791955150937,40.76494143734761,11,25,1,3,1,25.77,4783
1,4,-73.80460456867684,40.6562459077324,-73.92101807566446,40.70580501048093,9,20,10,6,1,6.19,1678
2,3,-73.8736916591406,40.65261788358189,-74.02083267462207,40.69799193324008,21,21,8,1,0,18.43,3292
2,2,-73.97434540545422,40.64704720382987,-73.93312142546841,40.675623155695995,4,16,8,1,1,1.61,333
1,1,-73.9888847820167,40.760517083438586,-74.04546776632368,40.71998596660122,17,22,2,4,0,9.85,1930
1,5,-73.94788454869673,40.67165649919857,-73.78051808046696,40.67301056984324,6,27,4,3,1,14.44,2729
1,5,-73.907029616926,40.70947341468902,-73.8918868009514,40.84176530922308,12,6,4,2,1,2.69,556
1,3,-73.96118034698831,40.8196438975486,-73.7950593217593,40.663990398528966,0,16,2,2,0,16.55,2987
2,2,-73.89552115138225,40.72335439075518,-74.03202858969898,40.830927037290934,5,20,11,1,1,9.65,1682
2,2,-74.00038887234604,40.831452097011365,-73.98176256685812,40.72426408159445,20,14,9,4,0,29.79,5340
1,4,-73.75668615615236,40.73954637174703,-73.97218600143364,40.71313051814358,20,20,12,6,0,19.11,3508
1,1,-74.0176226335105,40.717744055264745,-73.93399255160836,40.68089035619907,7,24,4,2,0,7.7,1580
1,6,-73.77041675810369,40.79508556395996,-73.80914008828074,40.769866393560854,8,5,4,3,0,3.53,958
2,2,-73.7759265965792,40.646098521728966,-73.93403263788055,40.78081616330238,6,14,4,4,1,1.7,328
1,6,-73.89239185545415,40.64968524425613,-73.9886039411061,40.73286561169554,9,11,5,5,1,3.18,747
2,5,-73.83252691844918,40.773434217063055,-74.03050292189836,40.642255517052554,7,21,10,3,0,20.56,3924
1,6,-73.91918551060822,40.73712695691264,-74.02615247549419,40.832072233151486,1,9,12,3,0,25.72,4610
2,1,-73.86098962673726,40.80389135507023,-73.8219858382117,40.845672409232805,17,20,12,1,0,5.12,1419
1,1,-73.94782721877367,40.831579584215575,-73.916559102689,40.72482955134661,14,7,8,6,0,12.36,2135
2,6,-73.95965229406437,40.715440713087744,-73.8321456634,40.765005377630054,23,5,4,3,0,10.95,2024
1,3,-73.87653106414915,40.76121020584863,-73.84531386347089,40.72906569777363,5,15,3,0,1,19.51,3416
1,2,-73.9005610977448,40.74015325811497,-74.00939126147192,40.700813523194945,23,25,11,4,1,5.89,987
1,3,-73.876139089255,40.845954344241335,-74.00713361974232,40.64701013442872,13,13,1,0,0,28.62,5008
2,6,-73.96400182561389,40.81283856961845,-73.82339739536975,40.73033490068741,21,12,2,6,1,21.99,4098
1,2,-73.9399126504549,40.83058229582102,-73.83361951195437,40.81004460239908,23,24,4,3,1,28.67,5021
2,4,-74.02483061181132,40.685954819267074,-73.93659076993771,40.63374692143936,17,15,9,3,0,8.68,2011
2,3,-74.03431708831833,40.79995581309577,-74.02677332100015,40.75806369029965,23,24,1,1,1,17.84,3297
1,3,-73.97396286109809,40.68840410949949,-74.04637059349047,40.82376986391987,2,26,6,1,0,22.1,3998
1,6,-74.02772594220083,40.67592335735425,-73.96355291516147,40.67786087460316,0,26,6,5,0,21.47,4037
1,5,-74.01886758740957,40.837738555124226,-74.04723331792383,40.6703162902316,22,19,10,1,1,1.13,625
2,6,-73.80612147838181,40.63424697167793,-73.98097821366889,40.79990085765443,0,25,3,5,1,29.95,5508
1,3,-74.038337890895,40.842385514805954,-73.92414977793659,40.68611901484625,13,24,10,6,0,27.88,4913
2,2,-73.85231716181957,40.66283761733754,-74.0135752704064,40.672236538863345,0,19,9,6,1,4.03,924
2,5,-73.96823267535538,40.81027637799452,-74.01871667265053,40.713157635125235,0,10,10,1,0,16.54,3049
1,6,-73.78853629578757,40.69070296167499,-73.78106876928437,40.71635044269945,3,17,3,5,0,9.78,2073
1,6,-73.90450231462675,40.70715451203476,-73.87435899129314,40.822302233863645,11,16,1,2,0,26.43,4756
1,3,-73.95832706220165,40.67768669649084,-73.76966329397116,40.76605756382541,14,5,2,1,0,21.08,3978
1,3,-73.89470831929317,40.75881308934584,-73.9462521508643,40.71931152039471,3,4,4,3,0,7.09,1306
1,4,-73.93541259428642,40.706581020451736,-73.84685651880125,40.74756535214287,9,24,4,5,0,1.5,928
1,6,-73.88070968059905,40.77462646868883,-73.98859249761347,40.839872351331564,10,22,2,3,0,9.11,1966
2,3,-74.0156401395021,40.63344240994726,-73.86449790481602,40.65490722885418,5,10,10,5,1,1.63,683
2,1,-73.75090284915623,40.64416247437331,-74.011124280997,40.675697414779435,9,21,6,4,1,4.67,1203
2,5,-73.92233323669099,40.651925453600875,-74.0493758082471,40.84175631544905,11,25,6,5,0,19.27,3620
1,1,-73.94553080808778,40.72217861076825,-73.77054045957712,40.84061146667599,2,6,3,0,1,22.48,4260
2,5,-73.83693704550512,40.8092551579852,-73.88353168714744,40.66897639267825,14,11,1,5,1,14.31,2531
2,6,-73.9408301780514,40.825399140283245,-73.77191780116539,40.66192393976757,15,11,10,5,0,18.21,3454
2,4,-73.80001770849137,40.6838583628134,-73.94985054288938,40.7226387295545,9,27,9,2,0,5.1,1222
2,3,-73.91371878269187,40.756361339332585,-73.95166417925147,40.640938024347356,21,16,4,2,1,9.85,1821
2,3,-73.83413247602037,40.79904029839238,-73.9298034994681,40.77407877710273,22,14,9,6,0,21.53,3915
1,3,-74.01776403506743,40.693542474582316,-73.83818770481255,40.64704912476559,10,27,5,4,1,11.26,2425
1,6,-73.79616424433347,40.71998170208198,-73.88025740974415,40.642766517960744,15,19,7,4,0,10.79,2065
2,5,-73.82928460396657,40.74527432459086,-73.77239352787026,40.73674112596595,16,22,3,1,0,6.22,1400
2,3,-73.9864849664614,40.65967246620977,-74.04236772966027,40.84071305994422,13,28,3,4,0,18.05,3293
2,1,-74.00641419707627,40.635716104619675,-73.83754121860824,40.7238951059339,15,27,8,2,0,24.38,4118
1,3,-73.9551122953823,40.663617278050026,-73.95090169319003,40.70842585490532,13,28,1,0,1,14.35,2731
1,6,-73.75717882419043,40.76790779667578,-73.99592990445446,40.8495504774105,5,4,8,5,0,3.91,967
2,4,-73.97295052762988,40.64619601753741,-73.89688131324397,40.74703317137142,9,5,8,0,0,25.23,4904
1,1,-73.91316183731601,40.67173320026703,-73.898480864746,40.71255310951586,16,22,3,2,0,2.61,587
1,3,-74.04099393228479,40.70432785485297,-74.00889669139347,40.714889378935155,22,25,1,1,1,14.42,2714
2,3,-73.93083174113013,40.6471314141474,-73.98943118316014,40.672891089127376,9,19,9,0,1,8.2,1714
1,2,-73.87860399537007,40.672173839655564,-73.92755060052953,40.74268907263846,20,17,4,5,0,28.12,5103
1,5,-73.76406261624761,40.83047935357637,-73.9273565762823,40.726548106196965,9,18,7,5,0,22.26,4439
2,1,-73.89497918651799,40.63424580908994,-73.95473255811409,40.689574965196435,13,8,9,0,0,17.21,3173
1,2,-73.8042678021467,40.77375502331836,-74.00543645454701,40.66531881905239,19,4,3,1,0,20.2,4085
1,4,-73.88586170722932,40.71456996480134,-74.0486878962697,40.69847255110687,16,23,5,0,1,16.22,3277
2,5,-74.03776449596934,40.77798272267513,-73.7589294812716,40.7419103320913,8,18,10,3,1,4.85,1243
1,1,-73.95549751744306,40.75951217847995,-73.76695023108883,40.64283331990266,14,28,11,6,0,21.42,3954
1,3,-73.87733514765067,40.679169725958026,-73.90490488624715,40.663823686288474,6,11,3,2,0,15.03,2726
2,1,-73.76482181022067,40.816386087266146,-73.7514844740175,40.8384845987332,1,26,5,0,1,19.21,3385
2,3,-73.79226089207462,40.73822688417406,-73.84790370076533,40.749428177226896,3,14,11,0,0,1.83,413
2,5,-73.98149331574635,40.81095792416097,-74.02934273871773,40.64395884680521,19,13,2,1,0,4.69,1058
1,3,-73.98396705099425,40.71932275796141,-74.01468454027521,40.78247930692931,23,24,4,0,1,17.89,3240
2,4,-73.98964810986583,40.84663082186135,-73.7751667468391,40.64359663141739,17,26,12,1,0,14.05,2703
1,6,-73.77325033110925,40.79950765887029,-73.86098433935511,40.792552329950205,10,16,2,2,1,7.19,1587
2,3,-73.79420015406949,40.842509045124764,-73.79704491200279,40.794991798778405,4,28,3,3,0,7.6,1336
1,4,-73.81753497032412,40.74315182536017,-73.78051910510985,40.77323737466484,7,12,5,4,0,19.13,3665
2,6,-73.93217946573273,40.73421204910396,-73.91561739661529,40.791084999816256,21,9,9,2,1,2.24,595
2,5,-73.89868578871037,40.79619983805156,-74.035442214527,40.64935247182287,19,7,3,0,1,13.31,2867
2,5,-73.91070047656146,40.82366407786296,-73.9935158953308,40.78989172151816,4,10,10,6,1,15.93,3075
2,1,-73.97398056773218,40.84211207509043,-74.03002841580927,40.66007143033926,1,27,6,3,1,9.59,1713
1,4,-73.89849158615537,40.701401419327155,-73.99337804629045,40.70469129959981,4,17,4,4,1,24.71,4435
2,4,-74.04085103564417,40.805715006245386,-73.92684012206324,40.83740395577014,2,18,4,4,1,2.17,527
2,2,-74.01045688795077,40.67634203147982,-74.01454095684551,40.74063260508501,11,25,11,5,0,26.04,4722
1,2,-73.78402312114932,40.750026356284,-73.99998002565839,40.84283381505826,18,26,10,5,0,21.84,4266
2,6,-73.82449606989057,40.66956659265003,-73.91625346537849,40.649562940955086,6,7,10,0,1,13.66,2213
1,6,-73.92313947728228,40.706427419585076,-73.94794871488345,40.7350624519039,18,27,5,5,0,27.77,5449
2,2,-73.89485489131484,40.83489884078542,-73.90970256274359,40.64372851046092,3,3,11,4,0,21.22,3914
2,6,-73.93900033421201,40.66213995395008,-73.92124839167228,40.768646257727845,22,15,7,4,1,27.97,5093
2,3,-73.8277660398518,40.76912819692974,-73.85665659220604,40.64731554030108,13,16,11,2,0,14.44,2727
1,2,-73.81474384623037,40.76044994004403,-73.76884313533725,40.66858091655889,18,21,4,5,1,13.86,2887
2,4,-73.82101444293905,40.65656243759598,-74.01764069846672,40.686942668215245,17,17,8,5,1,16.16,3165
2,3,-73.83321648254966,40.70171538962914,-74.02022195520723,40.79472364736619,6,13,12,2,1,2.43,441
2,6,-73.98864869839215,40.75385593099336,-73.79415816667273,40.66607166613998,14,26,9,4,1,27.3,4853
1,5,-73.94860900622785,40.67117929397747,-73.89808098860426,40.81625905172448,20,3,9,1,1,20.2,3861
1,1,-73.90904636950489,40.806137204410824,-73.82007849292947,40.65901886654278,0,27,9,0,1,18.72,3496
2,2,-73.9507621025717,40.84387443209765,-73.98537342891781,40.637753778795435,11,20,2,1,1,27.83,4931
1,5,-73.8235179399525,40.67724706799174,-73.80134122804974,40.71690999217333,23,20,3,1,1,29.81,5490
2,6,-73.95119394272501,40.67112063225393,-73.77284601274219,40.84547716123369,18,23,5,4,0,5.32,1351
2,4,-74.00853037396439,40.73008571579544,-73.85935509533606,40.65427529011353,22,5,12,0,1,22.6,4025
2,1,-73.9302878643855,40.79450836097081,-74.01823629355786,40.65237805768872,5,9,1,1,0,17.61,3194
2,5,-73.75602567016529,40.69195213425176,-73.7814115557531,40.795256632375036,12,23,4,6,1,14.1,2691
2,1,-73.98223557611992,40.6343735799134,-73.81225368178897,40.69867557267859,5,18,11,6,0,29.34,5403
2,2,-73.86635240231703,40.749068538167236,-73.82473666704566,40.78780195578966,12,11,5,6,1,25.58,4904
2,6,-73.92010808504808,40.84045212490881,-74.03898154332822,40.67400232967754,14,11,9,2,1,21.05,3860
1,4,-74.0286926297052,40.71608090818953,-73.81031124242291,40.7312158387236,15,16,8,2,0,11.79,2133
1,6,-73.90363701820058,40.72242960192028,-74.0086146968595,40.68836377310476,7,8,1,0,0,20.15,4054
1,1,-73.83935070140551,40.84315837776509,-73.98328414714094,40.7293362072734,12,27,12,1,1,16.18,2900
1,5,-73.89603400725166,40.78281367455788,-73.87685954953922,40.79920136036877,12,2,3,6,1,7.86,1394
1,2,-73.78836818087602,40.78821782302527,-73.97050576812494,40.79764218690509,19,23,3,3,0,13.79,2691
1,2,-73.96331889500273,40.75379444118164,-73.85159553810642,40.74346990328822,19,21,11,5,1,6.76,1125
1,6,-74.02412524860881,40.84441402638991,-73.86757886569028,40.83424180561863,11,10,6,3,0,15.26,2894
2,5,-73.7690303165026,40.781550626573626,-74.01755512059601,40.688032502538626,18,6,4,0,1,21.75,4068
2,5,-73.93654109514154,40.82690720535314,-73.85319562612254,40.68286849724623,16,27,4,5,1,1.58,528
2,1,-73.8770783345639,40.78386335046131,-73.77281352705252,40.7650374082586,2,4,1,0,0,23.08,4199
